.mag.0,.mag.1,.mag.2
3796,-8445,6762
3796,-8445,6762
3796,-8445,6762
3796,-8445,6762
3778,-8424,6769
3778,-8424,6769
3778,-8424,6769
3778,-8424,6769
3756,-8458,6808
3756,-8458,6808
3756,-8458,6808
3726,-8485,6755
3726,-8485,6755
3726,-8485,6755
3726,-8511,6725
3726,-8511,6725
3726,-8511,6725
3726,-8511,6725
3699,-8523,6681
3699,-8523,6681
3699,-8523,6681
3699,-8523,6681
3707,-8558,6649
3707,-8558,6649
3707,-8558,6649
3691,-8583,6615
3691,-8583,6615
3691,-8583,6615
3678,-8569,6605
3678,-8569,6605
3678,-8569,6605
3678,-8569,6605
3707,-8584,6583
3707,-8584,6583
3634,-8631,6505
3634,-8631,6505
3634,-8631,6505
3615,-8647,6475
3615,-8647,6475
3615,-8647,6475
3615,-8647,6475
3645,-8687,6405
3645,-8687,6405
3645,-8687,6405
3660,-8707,6328
3660,-8707,6328
3660,-8707,6328
3657,-8714,6281
3657,-8714,6281
3657,-8714,6281
3657,-8714,6281
3625,-8747,6209
3625,-8747,6209
3625,-8747,6209
3607,-8761,6172
3607,-8761,6172
3607,-8761,6172
3607,-8761,6172
3660,-8768,6108
3660,-8768,6108
3660,-8768,6108
3621,-8788,6059
3621,-8788,6059
3621,-8788,6059
3621,-8788,6059
3598,-8771,5980
3598,-8771,5980
3598,-8771,5980
3612,-8803,5866
3612,-8803,5866
3612,-8803,5866
3591,-8791,5785
3591,-8791,5785
3591,-8791,5785
3591,-8791,5785
3564,-8830,5699
3564,-8830,5699
3564,-8830,5699
3553,-8827,5595
3553,-8827,5595
3553,-8827,5595
3553,-8827,5595
3560,-8824,5567
3560,-8824,5567
3560,-8824,5567
3575,-8813,5483
3575,-8813,5483
3575,-8813,5483
3529,-8811,5428
3529,-8811,5428
3529,-8811,5428
3529,-8811,5428
3577,-8814,5374
3577,-8814,5374
3577,-8814,5374
3567,-8811,5374
3567,-8811,5374
3567,-8811,5374
3567,-8811,5374
3541,-8818,5285
3541,-8818,5285
3541,-8818,5285
3522,-8800,5292
3522,-8800,5292
3522,-8800,5292
3522,-8800,5292
3511,-8826,5268
3511,-8826,5268
3511,-8826,5268
3511,-8826,5268
3505,-8834,5246
3505,-8834,5246
3505,-8834,5246
3456,-8856,5191
3456,-8856,5191
3456,-8856,5191
3456,-8856,5191
3438,-8866,5155
3438,-8866,5155
3438,-8866,5155
3428,-8884,5148
3428,-8884,5148
3428,-8884,5148
3428,-8884,5148
3405,-8874,5118
3405,-8874,5118
3405,-8874,5118
3384,-8893,5106
3384,-8893,5106
3384,-8893,5106
3384,-8893,5106
3380,-8861,5017
3380,-8861,5017
3380,-8861,5017
3303,-8890,4938
3303,-8890,4938
3303,-8890,4938
3221,-8880,4874
3221,-8880,4874
3221,-8880,4874
3221,-8880,4874
3143,-8884,4836
3143,-8884,4836
3143,-8884,4836
3143,-8884,4836
3059,-8860,4740
3059,-8860,4740
3059,-8860,4740
3059,-8860,4740
2920,-8873,4645
2920,-8873,4645
2920,-8873,4645
2822,-8871,4555
2822,-8871,4555
2822,-8871,4555
2822,-8871,4555
2725,-8837,4523
2725,-8837,4523
2725,-8837,4523
2725,-8837,4523
2605,-8851,4437
2605,-8851,4437
2605,-8851,4437
2455,-8810,4326
2455,-8810,4326
2455,-8810,4326
2455,-8810,4326
2338,-8732,4288
2338,-8732,4288
2338,-8732,4288
2194,-8715,4237
2194,-8715,4237
2194,-8715,4237
2050,-8671,4168
2050,-8671,4168
2050,-8671,4168
2050,-8671,4168
1928,-8661,4123
1928,-8661,4123
1928,-8661,4123
1928,-8661,4123
1791,-8569,4122
1791,-8569,4122
1791,-8569,4122
1791,-8569,4122
1642,-8517,4095
1642,-8517,4095
1642,-8517,4095
1545,-8487,4112
1545,-8487,4112
1545,-8487,4112
1545,-8487,4112
1406,-8430,4054
1406,-8430,4054
1406,-8430,4054
1406,-8430,4054
1272,-8367,4096
1272,-8367,4096
1272,-8367,4096
1176,-8295,4071
1176,-8295,4071
1176,-8295,4071
1176,-8295,4071
1017,-8194,4085
1017,-8194,4085
1017,-8194,4085
955,-8143,4070
955,-8143,4070
955,-8143,4070
955,-8143,4070
794,-8033,4072
794,-8033,4072
794,-8033,4072
713,-7986,4091
713,-7986,4091
713,-7986,4091
713,-7986,4091
570,-7898,4104
570,-7898,4104
570,-7898,4104
503,-7834,4137
503,-7834,4137
503,-7834,4137
432,-7741,4148
432,-7741,4148
432,-7741,4148
432,-7741,4148
355,-7652,4130
355,-7652,4130
355,-7652,4130
279,-7595,4173
279,-7595,4173
279,-7595,4173
279,-7595,4173
195,-7517,4188
195,-7517,4188
195,-7517,4188
116,-7421,4192
116,-7421,4192
116,-7421,4192
116,-7421,4192
67,-7321,4223
67,-7321,4223
67,-7321,4223
14,-7217,4247
14,-7217,4247
14,-7217,4247
14,-7217,4247
-62,-7128,4268
-62,-7128,4268
-62,-7128,4268
-62,-7128,4268
-98,-7070,4268
-98,-7070,4268
-98,-7070,4268
-141,-6991,4280
-141,-6991,4280
-141,-6991,4280
-141,-6991,4280
-142,-6917,4278
-142,-6917,4278
-142,-6917,4278
-169,-6865,4281
-169,-6865,4281
-169,-6865,4281
-169,-6865,4281
-199,-6771,4294
-199,-6771,4294
-199,-6771,4294
-211,-6680,4292
-211,-6680,4292
-211,-6680,4292
-211,-6680,4292
-265,-6572,4309
-265,-6572,4309
-265,-6572,4309
-321,-6458,4373
-321,-6458,4373
-321,-6458,4373
-321,-6458,4373
-341,-6323,4372
-341,-6323,4372
-341,-6323,4372
-393,-6153,4439
-393,-6153,4439
-393,-6153,4439
-393,-6153,4439
-465,-5939,4531
-465,-5939,4531
-465,-5939,4531
-474,-5709,4563
-474,-5709,4563
-474,-5709,4563
-495,-5493,4673
-495,-5493,4673
-495,-5493,4673
-495,-5493,4673
-458,-5292,4728
-458,-5292,4728
-458,-5292,4728
-401,-5069,4788
-401,-5069,4788
-401,-5069,4788
-401,-5069,4788
-341,-4887,4869
-341,-4887,4869
-341,-4887,4869
-299,-4730,4880
-299,-4730,4880
-299,-4730,4880
-193,-4590,4943
-193,-4590,4943
-193,-4590,4943
-193,-4590,4943
-153,-4507,5029
-153,-4507,5029
-153,-4507,5029
-85,-4398,5147
-85,-4398,5147
-85,-4398,5147
-85,-4398,5147
13,-4330,5191
13,-4330,5191
13,-4330,5191
59,-4287,5286
59,-4287,5286
59,-4287,5286
81,-4213,5356
81,-4213,5356
81,-4213,5356
81,-4213,5356
170,-4131,5408
170,-4131,5408
170,-4131,5408
170,-4131,5408
242,-4068,5471
242,-4068,5471
242,-4068,5471
301,-3998,5550
301,-3998,5550
301,-3998,5550
387,-3945,5608
387,-3945,5608
387,-3945,5608
532,-3887,5656
532,-3887,5656
532,-3887,5656
532,-3887,5656
608,-3799,5735
608,-3799,5735
608,-3799,5735
743,-3736,5785
743,-3736,5785
743,-3736,5785
836,-3678,5875
836,-3678,5875
836,-3678,5875
836,-3678,5875
942,-3634,5939
942,-3634,5939
942,-3634,5939
1058,-3607,5980
1058,-3607,5980
1058,-3607,5980
1058,-3607,5980
1168,-3583,6015
1168,-3583,6015
1168,-3583,6015
1321,-3560,6035
1321,-3560,6035
1321,-3560,6035
1321,-3560,6035
1440,-3548,6070
1440,-3548,6070
1440,-3548,6070
1594,-3547,6144
1594,-3547,6144
1594,-3547,6144
1594,-3547,6144
1727,-3516,6205
1727,-3516,6205
1727,-3516,6205
1727,-3516,6205
1915,-3557,6254
1915,-3557,6254
1915,-3557,6254
2086,-3589,6296
2086,-3589,6296
2086,-3589,6296
2086,-3589,6296
2274,-3624,6399
2274,-3624,6399
2274,-3624,6399
2274,-3624,6399
2455,-3673,6435
2455,-3673,6435
2455,-3673,6435
2605,-3735,6551
2605,-3735,6551
2605,-3735,6551
2605,-3735,6551
2754,-3822,6604
2754,-3822,6604
2754,-3822,6604
2754,-3822,6604
2919,-3885,6692
2919,-3885,6692
2919,-3885,6692
2919,-3885,6692
3066,-3978,6700
3066,-3978,6700
3066,-3978,6700
3245,-4097,6784
3245,-4097,6784
3245,-4097,6784
3245,-4097,6784
3396,-4206,6851
3396,-4206,6851
3396,-4206,6851
3532,-4385,6888
3532,-4385,6888
3532,-4385,6888
3532,-4385,6888
3685,-4509,7028
3685,-4509,7028
3685,-4509,7028
3685,-4509,7028
3800,-4693,7100
3800,-4693,7100
3800,-4693,7100
3800,-4693,7100
3874,-4865,7215
3874,-4865,7215
3874,-4865,7215
3947,-5016,7296
3947,-5016,7296
3947,-5016,7296
3947,-5016,7296
3999,-5198,7366
3999,-5198,7366
3999,-5198,7366
4052,-5369,7438
4052,-5369,7438
4052,-5369,7438
4076,-5521,7435
4076,-5521,7435
4076,-5521,7435
4076,-5521,7435
4102,-5668,7477
4102,-5668,7477
4102,-5668,7477
4100,-5794,7555
4100,-5794,7555
4100,-5794,7555
4100,-5794,7555
4118,-5964,7626
4118,-5964,7626
4118,-5964,7626
4120,-6103,7642
4120,-6103,7642
4120,-6103,7642
4112,-6275,7624
4112,-6275,7624
4112,-6275,7624
4112,-6275,7624
4108,-6407,7648
4108,-6407,7648
4108,-6407,7648
4108,-6407,7648
4085,-6541,7694
4085,-6541,7694
4085,-6541,7694
4039,-6686,7711
4039,-6686,7711
4039,-6686,7711
4039,-6686,7711
4007,-6853,7709
4007,-6853,7709
4007,-6853,7709
3963,-7007,7711
3963,-7007,7711
3963,-7007,7711
3963,-7007,7711
3892,-7131,7734
3892,-7131,7734
3892,-7131,7734
3809,-7282,7759
3809,-7282,7759
3809,-7282,7759
3809,-7282,7759
3734,-7399,7758
3734,-7399,7758
3734,-7399,7758
3640,-7524,7736
3640,-7524,7736
3640,-7524,7736
3640,-7524,7736
3569,-7679,7727
3569,-7679,7727
3569,-7679,7727
3491,-7809,7634
3491,-7809,7634
3491,-7809,7634
3416,-7918,7602
3416,-7918,7602
3416,-7918,7602
3398,-8015,7567
3398,-8015,7567
3398,-8015,7567
3398,-8015,7567
3356,-8097,7475
3356,-8097,7475
3356,-8097,7475
3332,-8180,7448
3332,-8180,7448
3332,-8180,7448
3332,-8180,7448
3282,-8234,7471
3282,-8234,7471
3282,-8234,7471
3218,-8277,7422
3218,-8277,7422
3218,-8277,7422
3136,-8347,7415
3136,-8347,7415
3136,-8347,7415
3136,-8347,7415
3048,-8432,7382
3048,-8432,7382
3048,-8432,7382
2956,-8469,7330
2956,-8469,7330
2956,-8469,7330
2956,-8469,7330
2858,-8522,7322
2858,-8522,7322
2858,-8522,7322
2746,-8591,7304
2746,-8591,7304
2746,-8591,7304
2746,-8591,7304
2677,-8636,7267
2677,-8636,7267
2677,-8636,7267
2572,-8700,7203
2572,-8700,7203
2572,-8700,7203
2494,-8717,7161
2494,-8717,7161
2494,-8717,7161
2494,-8717,7161
2209,-8851,6979
2138,-8831,6977
2138,-8831,6977
2138,-8831,6977
2138,-8831,6977
2103,-8868,6941
2103,-8868,6941
2103,-8868,6941
2043,-8874,6911
2043,-8874,6911
2043,-8874,6911
2043,-8874,6911
1977,-8881,6890
1977,-8881,6890
1977,-8881,6890
1922,-8909,6862
1922,-8909,6862
1922,-8909,6862
1844,-8922,6805
1844,-8922,6805
1844,-8922,6805
1844,-8922,6805
1789,-8861,6786
1789,-8861,6786
1789,-8861,6786
1718,-8889,6739
1718,-8889,6739
1718,-8889,6739
1718,-8889,6739
1657,-8900,6730
1657,-8900,6730
1657,-8900,6730
1657,-8900,6730
1603,-8888,6679
1603,-8888,6679
1603,-8888,6679
1542,-8887,6648
1542,-8887,6648
1542,-8887,6648
1543,-8926,6559
1543,-8926,6559
1543,-8926,6559
1513,-8932,6520
1513,-8932,6520
1513,-8932,6520
1513,-8932,6520
1507,-8943,6474
1507,-8943,6474
1507,-8943,6474
1507,-8943,6474
1508,-8952,6462
1508,-8952,6462
1508,-8952,6462
1520,-8999,6385
1520,-8999,6385
1520,-8999,6385
1520,-8999,6385
1564,-8998,6338
1564,-8998,6338
1564,-8998,6338
1558,-9020,6259
1558,-9020,6259
1558,-9020,6259
1558,-9020,6259
1618,-9039,6274
1618,-9039,6274
1618,-9039,6274
1679,-9097,6218
1679,-9097,6218
1679,-9097,6218
1679,-9097,6218
1688,-9084,6191
1688,-9084,6191
1688,-9084,6191
1720,-9077,6142
1720,-9077,6142
1720,-9077,6142
1720,-9077,6142
1756,-9119,6118
1756,-9119,6118
1756,-9119,6118
1759,-9114,6059
1759,-9114,6059
1759,-9114,6059
1759,-9114,6059
1803,-9126,6017
1803,-9126,6017
1803,-9126,6017
1753,-9098,6021
1753,-9098,6021
1753,-9098,6021
1747,-9109,5972
1747,-9109,5972
1747,-9109,5972
1747,-9109,5972
1743,-9124,5910
1743,-9124,5910
1743,-9124,5910
1752,-9118,5877
1752,-9118,5877
1752,-9118,5877
1752,-9118,5877
1789,-9150,5848
1789,-9150,5848
1789,-9150,5848
1826,-9164,5797
1826,-9164,5797
1826,-9164,5797
1831,-9166,5786
1831,-9166,5786
1831,-9166,5786
1909,-9172,5756
1909,-9172,5756
1909,-9172,5756
1909,-9172,5756
1942,-9188,5732
1942,-9188,5732
1942,-9188,5732
2005,-9187,5731
2005,-9187,5731
2005,-9187,5731
2005,-9187,5711
2007,-9205,5711
2007,-9205,5711
2007,-9205,5711
2058,-9184,5691
2058,-9184,5691
2058,-9184,5691
2083,-9173,5670
2083,-9173,5670
2083,-9173,5670
2083,-9173,5670
2134,-9186,5674
2134,-9186,5674
2134,-9186,5674
2166,-9191,5643
2166,-9191,5643
2166,-9191,5643
2166,-9191,5643
2235,-9192,5614
2235,-9192,5614
2235,-9192,5614
2272,-9220,5602
2272,-9220,5602
2272,-9220,5602
2272,-9220,5602
2301,-9213,5573
2301,-9213,5573
2301,-9213,5573
2336,-9215,5530
2336,-9215,5530
2336,-9215,5530
2380,-9210,5503
2380,-9210,5503
2380,-9210,5503
2380,-9210,5503
2384,-9187,5542
2384,-9187,5542
2384,-9187,5542
2425,-9184,5495
2425,-9184,5495
2425,-9184,5495
2425,-9184,5495
2476,-9182,5476
2476,-9182,5476
2476,-9182,5476
2487,-9194,5437
2487,-9194,5437
2487,-9194,5437
2518,-9199,5438
2518,-9199,5438
2518,-9199,5438
2518,-9199,5438
2557,-9204,5442
2557,-9204,5442
2557,-9204,5442
2580,-9219,5446
2580,-9219,5446
2580,-9219,5446
2580,-9219,5446
2626,-9171,5456
2626,-9171,5456
2626,-9171,5456
2651,-9201,5479
2651,-9201,5479
2651,-9201,5479
2651,-9201,5479
2689,-9178,5464
2689,-9178,5464
2689,-9178,5464
2691,-9189,5492
2691,-9189,5492
2691,-9189,5492
2691,-9189,5492
2712,-9177,5494
2712,-9177,5494
2712,-9177,5494
2724,-9167,5527
2724,-9167,5527
2724,-9167,5527
2724,-9167,5527
2739,-9203,5516
2739,-9203,5516
2739,-9203,5516
2757,-9189,5555
2757,-9189,5555
2757,-9189,5555
2757,-9189,5555
2796,-9218,5599
2796,-9218,5599
2796,-9218,5599
2829,-9183,5604
2829,-9183,5604
2829,-9183,5604
2829,-9183,5604
2846,-9190,5638
2846,-9190,5638
2846,-9190,5638
2878,-9189,5706
2878,-9189,5706
2878,-9189,5706
2878,-9189,5706
2900,-9199,5720
2900,-9199,5720
2900,-9199,5720
2870,-9209,5784
2870,-9209,5784
2870,-9209,5784
2870,-9209,5784
2893,-9190,5845
2893,-9190,5845
2893,-9190,5845
2893,-9190,5845
2932,-9167,5891
2932,-9167,5891
2932,-9167,5891
2946,-9166,5882
2946,-9166,5882
2946,-9166,5882
2946,-9184,5980
2942,-9184,5980
2942,-9184,5980
2942,-9184,5980
2928,-9164,6055
2928,-9164,6055
2928,-9164,6055
2930,-9174,6109
2930,-9174,6109
2930,-9174,6109
2930,-9174,6109
2927,-9171,6213
2927,-9171,6213
2927,-9171,6213
2894,-9155,6291
2894,-9155,6291
2894,-9155,6291
2894,-9155,6291
2903,-9114,6392
2903,-9114,6392
2903,-9114,6392
2880,-9112,6531
2880,-9112,6531
2880,-9112,6531
2880,-9112,6531
2874,-9077,6593
2874,-9077,6593
2874,-9077,6593
2874,-9077,6593
2824,-9042,6657
2824,-9042,6657
2824,-9042,6657
2800,-9022,6758
2800,-9022,6758
2800,-9022,6758
2800,-9022,6758
2712,-9012,6838
2712,-9012,6838
2712,-9012,6838
2637,-9030,6941
2637,-9030,6941
2637,-9030,6941
2637,-9030,6941
2525,-9006,7000
2525,-9006,7000
2525,-9006,7000
2419,-8961,7058
2419,-8961,7058
2419,-8961,7058
2419,-8961,7058
2283,-8894,7160
2283,-8894,7160
2283,-8894,7160
2130,-8831,7213
2130,-8831,7213
2130,-8831,7213
2130,-8831,7213
1940,-8775,7319
1940,-8775,7319
1940,-8775,7319
1757,-8684,7353
1757,-8684,7353
1757,-8684,7353
1757,-8684,7353
1565,-8603,7420
1565,-8603,7420
1565,-8603,7420
1387,-8506,7435
1387,-8506,7435
1387,-8506,7435
1387,-8506,7435
1205,-8376,7491
1205,-8376,7491
1205,-8376,7491
1029,-8237,7516
1029,-8237,7516
1029,-8237,7516
1029,-8237,7516
859,-8089,7536
859,-8089,7536
859,-8089,7536
703,-7933,7573
703,-7933,7573
703,-7933,7573
703,-7933,7573
544,-7788,7565
544,-7788,7565
544,-7788,7565
444,-7658,7621
444,-7658,7621
444,-7658,7621
444,-7658,7621
349,-7454,7627
349,-7454,7627
349,-7454,7627
256,-7286,7644
256,-7286,7644
256,-7286,7644
256,-7286,7644
185,-7126,7677
185,-7126,7677
185,-7126,7677
117,-6945,7755
117,-6945,7755
117,-6945,7755
117,-6945,7755
92,-6779,7724
92,-6779,7724
92,-6779,7724
63,-6619,7763
63,-6619,7763
63,-6619,7763
63,-6619,7763
36,-6435,7742
36,-6435,7742
36,-6435,7742
17,-6267,7712
17,-6267,7712
17,-6267,7712
17,-6267,7712
23,-6088,7747
23,-6088,7747
23,-6088,7747
41,-5934,7764
41,-5934,7764
41,-5934,7764
41,-5934,7764
79,-5793,7724
79,-5793,7724
79,-5793,7724
114,-5647,7735
114,-5647,7735
114,-5647,7735
114,-5647,7774
152,-5509,7774
152,-5509,7774
152,-5509,7774
220,-5340,7755
220,-5340,7755
220,-5340,7755
220,-5340,7755
249,-5198,7711
249,-5198,7711
249,-5198,7711
334,-5084,7658
334,-5084,7658
334,-5084,7658
334,-5084,7658
364,-4978,7629
364,-4978,7629
364,-4978,7629
448,-4861,7625
448,-4861,7625
448,-4861,7625
448,-4861,7625
477,-4739,7547
477,-4739,7547
477,-4739,7547
543,-4601,7495
543,-4601,7495
543,-4601,7495
543,-4601,7495
636,-4476,7429
636,-4476,7429
636,-4476,7429
636,-4476,7429
692,-4355,7353
692,-4355,7353
692,-4355,7353
785,-4274,7245
785,-4274,7245
785,-4274,7245
785,-4274,7245
861,-4184,7165
861,-4184,7165
861,-4184,7165
861,-4184,7165
939,-4099,7079
939,-4099,7079
939,-4099,7079
939,-4099,7079
990,-3982,6980
990,-3982,6980
990,-3982,6980
990,-3982,6980
1067,-3961,6874
1067,-3961,6874
1067,-3961,6874
1067,-3961,6874
1135,-3851,6821
1135,-3851,6821
1135,-3851,6821
1135,-3851,6821
1255,-3830,6807
1255,-3830,6807
1255,-3830,6807
1255,-3830,6807
1373,-3780,6781
1373,-3780,6781
1373,-3780,6781
1373,-3780,6781
1542,-3805,6767
1542,-3805,6767
1542,-3805,6767
1678,-3785,6804
1678,-3785,6804
1678,-3785,6804
1678,-3785,6804
1883,-3771,6746
1883,-3771,6746
1883,-3771,6746
1883,-3771,6746
2024,-3768,6784
2024,-3768,6784
2024,-3768,6784
2212,-3817,6818
2212,-3817,6818
2212,-3817,6818
2212,-3817,6818
2364,-3868,6760
2364,-3868,6760
2364,-3868,6760
2527,-3887,6760
2527,-3887,6760
2527,-3887,6760
2681,-3952,6752
2681,-3952,6752
2681,-3952,6752
2681,-3952,6752
2809,-3975,6725
2809,-3975,6725
2809,-3975,6725
2978,-4027,6749
2978,-4027,6749
2978,-4027,6749
2978,-4027,6749
3087,-4078,6716
3087,-4078,6716
3087,-4078,6716
3189,-4107,6690
3189,-4107,6690
3189,-4107,6690
3289,-4174,6659
3289,-4174,6659
3289,-4174,6659
3289,-4174,6659
3379,-4179,6590
3379,-4179,6590
3379,-4179,6590
3476,-4190,6486
3476,-4190,6486
3476,-4190,6486
3476,-4190,6486
3549,-4243,6444
3549,-4243,6444
3549,-4243,6444
3634,-4253,6254
3634,-4253,6254
3634,-4253,6254
3634,-4253,6254
3687,-4277,6118
3687,-4277,6118
3687,-4277,6118
3803,-4294,5876
3803,-4294,5876
3803,-4294,5876
3866,-4358,5651
3866,-4358,5651
3866,-4358,5651
3866,-4358,5651
3913,-4414,5430
3913,-4414,5430
3913,-4414,5430
3963,-4445,5222
3963,-4445,5222
3963,-4445,5222
4012,-4520,4997
4012,-4520,4997
4043,-4808,4496
4043,-4808,4496
4043,-4808,4496
4031,-4863,4431
4031,-4863,4431
4031,-4863,4431
4031,-4863,4431
4072,-4945,4393
4072,-4945,4393
4072,-4945,4393
4110,-5015,4372
4110,-5015,4372
4110,-5015,4372
4110,-5015,4372
4150,-5097,4333
4150,-5097,4333
4150,-5097,4333
4150,-5097,4333
4139,-5181,4260
4139,-5181,4260
4139,-5181,4260
4201,-5287,4238
4201,-5287,4238
4201,-5287,4238
4201,-5287,4238
4201,-5334,4189
4201,-5334,4189
4201,-5334,4189
4162,-5454,4114
4162,-5454,4114
4162,-5454,4114
4175,-5522,4006
4175,-5522,4006
4175,-5522,4006
4175,-5522,4006
4168,-5617,3946
4168,-5617,3946
4168,-5617,3946
4145,-5702,3858
4145,-5702,3858
4145,-5702,3858
4145,-5702,3858
4099,-5802,3796
4099,-5802,3796
4099,-5802,3796
4070,-5913,3699
4070,-5913,3699
4070,-5913,3699
4070,-5913,3699
4036,-6010,3651
4036,-6010,3651
4036,-6010,3651
4028,-6105,3604
4028,-6105,3604
4028,-6105,3604
4028,-6105,3604
3974,-6196,3550
3974,-6196,3550
3974,-6196,3550
3930,-6306,3522
3930,-6306,3522
3930,-6306,3522
3930,-6306,3522
3905,-6431,3510
3905,-6431,3510
3905,-6431,3510
3910,-6506,3560
3910,-6506,3560
3910,-6506,3560
3910,-6506,3560
3906,-6628,3564
3906,-6628,3564
3906,-6628,3564
3906,-6628,3564
3937,-6766,3591
3937,-6766,3591
3937,-6766,3591
3938,-6878,3612
3938,-6878,3612
3938,-6878,3612
3938,-6878,3612
3949,-7031,3641
3949,-7031,3641
3949,-7031,3641
3949,-7031,3641
3924,-7192,3593
3924,-7192,3593
3924,-7192,3593
3821,-7288,3625
3821,-7288,3625
3821,-7288,3625
3821,-7288,3625
3787,-7447,3632
3787,-7447,3632
3787,-7447,3632
3787,-7447,3632
3695,-7558,3688
3695,-7558,3688
3695,-7558,3688
3655,-7675,3727
3655,-7675,3727
3655,-7675,3727
3655,-7675,3727
3584,-7767,3771
3584,-7767,3771
3584,-7767,3771
3584,-7767,3771
3527,-7850,3820
3527,-7850,3820
3527,-7850,3820
3507,-7909,3803
3507,-7909,3803
3507,-7909,3803
3507,-7909,3803
3445,-7970,3825
3445,-7970,3825
3445,-7970,3825
3399,-8014,3841
3399,-8014,3841
3399,-8014,3841
3399,-8014,3841
3366,-8047,3835
3366,-8047,3835
3366,-8047,3835
3349,-8038,3851
3349,-8038,3851
3349,-8038,3851
3349,-8038,3851
3307,-8095,3824
3307,-8095,3824
3307,-8095,3824
3263,-8125,3798
3263,-8125,3798
3263,-8125,3798
3220,-8159,3801
3220,-8159,3801
3220,-8159,3801
3220,-8159,3801
3159,-8182,3777
3159,-8182,3777
3159,-8182,3777
3122,-8227,3745
3122,-8227,3745
3122,-8227,3745
3122,-8227,3745
3054,-8208,3790
3054,-8208,3790
3054,-8208,3790
2994,-8247,3755
2994,-8247,3755
2994,-8247,3755
2994,-8247,3755
2901,-8265,3791
2901,-8265,3791
2901,-8265,3791
2901,-8265,3791
2851,-8256,3778
2851,-8256,3778
2851,-8256,3778
2752,-8311,3783
2752,-8311,3783
2752,-8311,3783
2752,-8311,3783
2691,-8319,3796
2691,-8319,3796
2691,-8319,3796
2619,-8361,3843
2619,-8361,3843
2619,-8361,3843
2486,-8419,3855
2486,-8419,3855
2486,-8419,3855
2486,-8419,3855
2401,-8439,3893
2401,-8439,3893
2401,-8439,3893
2288,-8479,3933
2288,-8479,3933
2288,-8479,3933
2288,-8479,3933
2150,-8540,4028
2150,-8540,4028
2150,-8540,4028
1979,-8579,4088
1979,-8579,4088
1979,-8579,4088
1910,-8641,4213
1910,-8641,4213
1910,-8641,4213
1910,-8641,4213
1760,-8691,4307
1760,-8691,4307
1760,-8691,4307
1648,-8701,4419
1648,-8701,4419
1648,-8701,4419
1648,-8750,4450
1574,-8750,4450
1574,-8750,4450
1574,-8750,4450
1562,-8772,4510
1562,-8772,4510
1562,-8772,4510
1541,-8775,4566
1541,-8775,4566
1541,-8775,4566
1541,-8775,4566
1582,-8810,4535
1582,-8810,4535
1582,-8810,4535
1582,-8810,4535
1589,-8777,4575
1589,-8777,4575
1589,-8777,4575
1608,-8778,4578
1608,-8778,4578
1608,-8778,4578
1608,-8778,4578
1582,-8798,4585
1582,-8798,4585
1582,-8798,4585
1585,-8811,4594
1585,-8811,4594
1585,-8811,4594
1534,-8811,4691
1534,-8811,4691
1534,-8811,4691
1534,-8811,4691
1475,-8818,4685
1475,-8818,4685
1475,-8818,4685
1397,-8830,4753
1397,-8830,4753
1397,-8830,4753
1397,-8830,4753
1305,-8827,4763
1305,-8827,4763
1305,-8827,4763
1305,-8827,4763
1282,-8818,4803
1282,-8818,4803
1282,-8818,4803
1282,-8818,4803
1253,-8807,4900
1253,-8807,4900
1253,-8807,4900
1238,-8795,4914
1238,-8795,4914
1238,-8795,4914
1238,-8795,4914
1185,-8825,4907
1185,-8825,4907
1185,-8825,4907
1166,-8827,4954
1166,-8827,4954
1166,-8827,4954
1159,-8819,4966
1159,-8819,4966
1159,-8819,4966
1159,-8819,4966
1098,-8807,4999
1098,-8807,4999
1098,-8807,4999
1054,-8845,5035
1054,-8845,5035
1054,-8845,5035
1054,-8845,5035
1078,-8824,5084
1078,-8824,5084
1078,-8824,5084
1044,-8828,5120
1044,-8828,5120
1044,-8828,5120
1044,-8828,5120
1052,-8841,5151
1052,-8841,5151
1052,-8841,5151
1040,-8855,5226
1040,-8855,5226
1040,-8855,5226
1040,-8855,5226
1080,-8874,5252
1080,-8874,5252
1080,-8874,5252
1108,-8901,5292
1108,-8901,5292
1108,-8901,5292
1108,-8901,5292
1108,-8910,5353
1108,-8910,5353
1108,-8910,5353
1135,-8920,5429
1135,-8920,5429
1135,-8920,5429
1135,-8920,5429
1174,-8942,5463
1174,-8942,5463
1174,-8942,5463
1193,-8940,5507
1193,-8940,5507
1193,-8940,5507
1208,-8938,5562
1208,-8938,5562
1208,-8938,5562
1208,-8938,5562
1205,-8956,5643
1205,-8956,5643
1205,-8956,5643
1241,-8988,5684
1241,-8988,5684
1241,-8988,5684
1241,-8988,5684
1276,-8979,5755
1276,-8979,5755
1276,-8979,5755
1312,-9022,5852
1312,-9022,5852
1312,-9022,5852
1312,-9022,5852
1352,-9052,5897
1352,-9052,5897
1352,-9052,5897
1399,-9044,5952
1399,-9044,5952
1399,-9044,5952
1483,-9075,6026
1483,-9075,6026
1483,-9075,6026
1483,-9075,6026
1582,-9047,6091
1582,-9047,6091
1582,-9047,6091
1643,-9089,6154
1643,-9089,6154
1643,-9089,6154
1643,-9089,6154
1715,-9108,6265
1715,-9108,6265
1715,-9108,6265
1835,-9075,6304
1835,-9075,6304
1835,-9075,6304
1835,-9075,6304
1909,-9085,6423
1909,-9085,6423
1909,-9085,6423
2000,-9107,6532
2000,-9107,6532
2000,-9107,6532
